"occupation_id","task_id","function_id","edge_type","task_to_function_weight","accountability_weight","judgment_requirement","trust_requirement","regulatory_liability_weight","human_authority_requirement","source_mix","source_confidence","notes"
"occ_23_2011_00","task_occ_23_2011_00_jd_para3_02","fn_occ_23_2011_00_matter_coordination","supports","0.4373","0.3904","0.3425","0.4383","0.3587","0.2866","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.7756","reviewed_multi_anchor_task_function_edge"
"occ_23_2011_00","task_occ_23_2011_00_jd_para3_02","fn_occ_23_2011_00_primary","supports","0.5627","0.4462","0.4005","0.4623","0.3713","0.3370","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.7846","reviewed_primary_task_function_edge"
"occ_23_2011_00","task_occ_23_2011_00_jd_para3_03","fn_occ_23_2011_00_matter_coordination","supports","0.5824","0.4308","0.3915","0.4279","0.4032","0.3124","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.8468","reviewed_multi_anchor_task_function_edge"
"occ_23_2011_00","task_occ_23_2011_00_jd_para3_03","fn_occ_23_2011_00_primary","supports","0.4176","0.3851","0.3915","0.4519","0.3868","0.3091","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.8558","reviewed_primary_task_function_edge"
"occ_23_2011_00","task_occ_23_2011_00_jd_para3_04","fn_occ_23_2011_00_matter_coordination","directly_supports","0.4712","0.5916","0.4192","0.5877","0.3621","0.3618","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.8025","reviewed_multi_anchor_task_function_edge"
"occ_23_2011_00","task_occ_23_2011_00_jd_para3_04","fn_occ_23_2011_00_primary","directly_supports","0.5288","0.6238","0.4638","0.6117","0.3679","0.3997","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.8115","reviewed_primary_task_function_edge"
"occ_23_2011_00","task_occ_23_2011_00_manual_para_01","fn_occ_23_2011_00_matter_coordination","supports","0.5756","0.4334","0.4068","0.4330","0.4026","0.3117","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.8468","reviewed_multi_anchor_task_function_edge"
"occ_23_2011_00","task_occ_23_2011_00_manual_para_01","fn_occ_23_2011_00_primary","supports","0.4244","0.3925","0.4095","0.4570","0.3874","0.3109","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.8558","reviewed_primary_task_function_edge"
"occ_23_2011_00","task_occ_23_2011_00_manual_para_02","fn_occ_23_2011_00_matter_coordination","directly_supports","0.4592","0.4390","0.4335","0.4593","0.3609","0.2948","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.7756","reviewed_multi_anchor_task_function_edge"
"occ_23_2011_00","task_occ_23_2011_00_manual_para_02","fn_occ_23_2011_00_primary","directly_supports","0.5408","0.4796","0.4828","0.4833","0.3691","0.3371","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.7846","reviewed_primary_task_function_edge"
"occ_23_2011_00","task_occ_23_2011_00_manual_para_03","fn_occ_23_2011_00_matter_coordination","supports","0.4397","0.3898","0.3596","0.4369","0.3590","0.2869","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.7756","reviewed_multi_anchor_task_function_edge"
"occ_23_2011_00","task_occ_23_2011_00_manual_para_03","fn_occ_23_2011_00_primary","supports","0.5603","0.4440","0.4167","0.4609","0.3710","0.3364","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.7846","reviewed_primary_task_function_edge"
"occ_23_2011_00","task_occ_23_2011_00_manual_para_04","fn_occ_23_2011_00_matter_coordination","supports","0.5707","0.5553","0.4358","0.4765","0.4521","0.3531","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.7921","reviewed_multi_anchor_task_function_edge"
"occ_23_2011_00","task_occ_23_2011_00_manual_para_04","fn_occ_23_2011_00_primary","supports","0.4293","0.5178","0.4405","0.5005","0.4379","0.3542","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.8011","reviewed_primary_task_function_edge"
"occ_27_1024_00","task_occ_27_1024_00_15228","fn_occ_27_1024_00_brand_system_stewardship","directly_supports","0.4656","0.4033","0.4671","0.4633","0.1516","0.3572","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.6870","reviewed_multi_anchor_task_function_edge"
"occ_27_1024_00","task_occ_27_1024_00_15228","fn_occ_27_1024_00_primary","directly_supports","0.5344","0.4133","0.4039","0.4273","0.1584","0.3425","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.6960","reviewed_primary_task_function_edge"
"occ_27_1024_00","task_occ_27_1024_00_15229","fn_occ_27_1024_00_brand_system_stewardship","supports","0.4521","0.4777","0.5144","0.4924","0.1502","0.3626","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.8218","reviewed_multi_anchor_task_function_edge"
"occ_27_1024_00","task_occ_27_1024_00_15229","fn_occ_27_1024_00_primary","supports","0.5479","0.4972","0.4566","0.4564","0.1598","0.3529","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.8308","reviewed_primary_task_function_edge"
"occ_27_1024_00","task_occ_27_1024_00_23970","fn_occ_27_1024_00_brand_system_stewardship","directly_supports","0.4658","0.4044","0.4672","0.4644","0.1516","0.3573","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.7019","reviewed_multi_anchor_task_function_edge"
"occ_27_1024_00","task_occ_27_1024_00_23970","fn_occ_27_1024_00_primary","directly_supports","0.5342","0.4144","0.4038","0.4284","0.1584","0.3426","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.7109","reviewed_primary_task_function_edge"
"occ_27_1024_00","task_occ_27_1024_00_23971","fn_occ_27_1024_00_brand_system_stewardship","directly_supports","0.4695","0.5106","0.5846","0.5193","0.1519","0.3685","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.8218","reviewed_multi_anchor_task_function_edge"
"occ_27_1024_00","task_occ_27_1024_00_23971","fn_occ_27_1024_00_primary","directly_supports","0.5305","0.5180","0.5198","0.4833","0.1581","0.3524","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.8308","reviewed_primary_task_function_edge"
"occ_27_1024_00","task_occ_27_1024_00_23972","fn_occ_27_1024_00_primary","delivers","0.9800","0.5080","0.4930","0.3660","0.2030","0.4188","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.8126","reviewed_primary_task_function_edge"
"occ_27_1024_00","task_occ_27_1024_00_299","fn_occ_27_1024_00_brand_system_stewardship","directly_supports","0.4674","0.4118","0.4675","0.4712","0.1517","0.3583","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.8256","reviewed_multi_anchor_task_function_edge"
"occ_27_1024_00","task_occ_27_1024_00_299","fn_occ_27_1024_00_primary","directly_supports","0.5326","0.4206","0.4035","0.4352","0.1583","0.3429","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.8346","reviewed_primary_task_function_edge"
"occ_27_1024_00","task_occ_27_1024_00_300","fn_occ_27_1024_00_brand_system_stewardship","directly_supports","0.4711","0.4145","0.5349","0.4726","0.1521","0.3591","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.8256","reviewed_multi_anchor_task_function_edge"
"occ_27_1024_00","task_occ_27_1024_00_300","fn_occ_27_1024_00_primary","directly_supports","0.5289","0.4208","0.4695","0.4366","0.1579","0.3424","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.8346","reviewed_primary_task_function_edge"
"occ_27_1024_00","task_occ_27_1024_00_301","fn_occ_27_1024_00_brand_system_stewardship","directly_supports","0.4673","0.4111","0.4675","0.4705","0.1517","0.3582","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.8256","reviewed_multi_anchor_task_function_edge"
"occ_27_1024_00","task_occ_27_1024_00_301","fn_occ_27_1024_00_primary","directly_supports","0.5327","0.4199","0.4035","0.4345","0.1583","0.3429","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.8346","reviewed_primary_task_function_edge"
"occ_27_1024_00","task_occ_27_1024_00_302","fn_occ_27_1024_00_brand_system_stewardship","supports","0.4555","0.3819","0.4651","0.4455","0.1506","0.3535","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.7019","reviewed_multi_anchor_task_function_edge"
"occ_27_1024_00","task_occ_27_1024_00_302","fn_occ_27_1024_00_primary","supports","0.5445","0.3990","0.4059","0.4095","0.1594","0.3426","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.7109","reviewed_primary_task_function_edge"
"occ_27_1024_00","task_occ_27_1024_00_303","fn_occ_27_1024_00_brand_system_stewardship","directly_supports","0.4660","0.4048","0.4672","0.4647","0.1516","0.3574","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.8256","reviewed_multi_anchor_task_function_edge"
"occ_27_1024_00","task_occ_27_1024_00_303","fn_occ_27_1024_00_primary","directly_supports","0.5340","0.4147","0.4038","0.4287","0.1584","0.3426","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.8346","reviewed_primary_task_function_edge"
"occ_27_1024_00","task_occ_27_1024_00_304","fn_occ_27_1024_00_brand_system_stewardship","directly_supports","0.5336","0.5773","0.6107","0.5535","0.2384","0.4148","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.8045","reviewed_multi_anchor_task_function_edge"
"occ_27_1024_00","task_occ_27_1024_00_304","fn_occ_27_1024_00_primary","directly_supports","0.4664","0.5398","0.5203","0.5175","0.2316","0.3749","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.8135","reviewed_primary_task_function_edge"
"occ_27_1024_00","task_occ_27_1024_00_305","fn_occ_27_1024_00_brand_system_stewardship","directly_supports","0.5473","0.5878","0.5335","0.5993","0.1597","0.4379","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.8276","reviewed_multi_anchor_task_function_edge"
"occ_27_1024_00","task_occ_27_1024_00_305","fn_occ_27_1024_00_primary","directly_supports","0.4527","0.5407","0.4375","0.5633","0.1503","0.3930","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.8366","reviewed_primary_task_function_edge"
"occ_27_1024_00","task_occ_27_1024_00_306","fn_occ_27_1024_00_brand_system_stewardship","directly_supports","0.4676","0.4126","0.4675","0.4719","0.1518","0.3584","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.7143","reviewed_multi_anchor_task_function_edge"
"occ_27_1024_00","task_occ_27_1024_00_306","fn_occ_27_1024_00_primary","directly_supports","0.5324","0.4213","0.4035","0.4359","0.1582","0.3430","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.7232","reviewed_primary_task_function_edge"
"occ_27_1024_00","task_occ_27_1024_00_307","fn_occ_27_1024_00_brand_system_stewardship","directly_supports","0.5092","0.5944","0.5925","0.6192","0.1559","0.4328","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.7162","reviewed_multi_anchor_task_function_edge"
"occ_27_1024_00","task_occ_27_1024_00_307","fn_occ_27_1024_00_primary","directly_supports","0.4908","0.5739","0.5118","0.5832","0.1541","0.4020","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.7252","reviewed_primary_task_function_edge"
"occ_27_1024_00","task_occ_27_1024_00_308","fn_occ_27_1024_00_brand_system_stewardship","directly_supports","0.5487","0.5833","0.5337","0.5942","0.1599","0.4376","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.7162","reviewed_multi_anchor_task_function_edge"
"occ_27_1024_00","task_occ_27_1024_00_308","fn_occ_27_1024_00_primary","directly_supports","0.4513","0.5352","0.4373","0.5582","0.1501","0.3922","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.7252","reviewed_primary_task_function_edge"
"occ_27_1024_00","task_occ_27_1024_00_309","fn_occ_27_1024_00_brand_system_stewardship","directly_supports","0.5448","0.5965","0.5330","0.6088","0.1595","0.4384","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.7013","reviewed_multi_anchor_task_function_edge"
"occ_27_1024_00","task_occ_27_1024_00_309","fn_occ_27_1024_00_primary","directly_supports","0.4552","0.5512","0.4380","0.5728","0.1505","0.3944","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.7103","reviewed_primary_task_function_edge"
"occ_27_1024_00","task_occ_27_1024_00_310","fn_occ_27_1024_00_brand_system_stewardship","directly_supports","0.4652","0.4017","0.4670","0.4619","0.1515","0.3570","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.7019","reviewed_multi_anchor_task_function_edge"
"occ_27_1024_00","task_occ_27_1024_00_310","fn_occ_27_1024_00_primary","directly_supports","0.5348","0.4120","0.4040","0.4259","0.1585","0.3424","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.7109","reviewed_primary_task_function_edge"
"occ_27_1024_00","task_occ_27_1024_00_312","fn_occ_27_1024_00_brand_system_stewardship","supports","0.5616","0.5622","0.5363","0.5687","0.1612","0.4375","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.6942","reviewed_multi_anchor_task_function_edge"
"occ_27_1024_00","task_occ_27_1024_00_312","fn_occ_27_1024_00_primary","supports","0.4384","0.5051","0.4347","0.5327","0.1488","0.3873","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.7032","reviewed_primary_task_function_edge"
"occ_27_1024_00","task_occ_27_1024_00_313","fn_occ_27_1024_00_brand_system_stewardship","supports","0.4457","0.3583","0.4631","0.4253","0.1496","0.3497","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.6870","reviewed_multi_anchor_task_function_edge"
"occ_27_1024_00","task_occ_27_1024_00_313","fn_occ_27_1024_00_primary","supports","0.5543","0.3823","0.4079","0.3893","0.1604","0.3424","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.6960","reviewed_primary_task_function_edge"
"occ_27_1024_00","task_occ_27_1024_00_jd_gd_01","fn_occ_27_1024_00_brand_system_stewardship","directly_supports","0.4701","0.4010","0.5680","0.4595","0.1520","0.3576","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.8256","reviewed_multi_anchor_task_function_edge"
"occ_27_1024_00","task_occ_27_1024_00_jd_gd_01","fn_occ_27_1024_00_primary","directly_supports","0.5299","0.4079","0.5030","0.4235","0.1580","0.3413","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.8346","reviewed_primary_task_function_edge"
"occ_27_1024_00","task_occ_27_1024_00_jd_gd_02","fn_occ_27_1024_00_brand_system_stewardship","directly_supports","0.5172","0.6357","0.5908","0.6077","0.2367","0.4881","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.7987","reviewed_multi_anchor_task_function_edge"
"occ_27_1024_00","task_occ_27_1024_00_jd_gd_02","fn_occ_27_1024_00_primary","directly_supports","0.4828","0.6097","0.5069","0.5717","0.2333","0.4544","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.8077","reviewed_primary_task_function_edge"
"occ_27_1024_00","task_occ_27_1024_00_jd_gd_03","fn_occ_27_1024_00_brand_system_stewardship","supports","0.4544","0.3727","0.5649","0.4567","0.1804","0.3524","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.7968","reviewed_multi_anchor_task_function_edge"
"occ_27_1024_00","task_occ_27_1024_00_jd_gd_03","fn_occ_27_1024_00_primary","supports","0.5456","0.3907","0.5061","0.4207","0.1896","0.3419","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.8057","reviewed_primary_task_function_edge"
"occ_27_1024_00","task_occ_27_1024_00_jd_gd_04","fn_occ_27_1024_00_brand_system_stewardship","directly_supports","0.5370","0.5429","0.5814","0.5279","0.1587","0.3818","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.8006","reviewed_multi_anchor_task_function_edge"
"occ_27_1024_00","task_occ_27_1024_00_jd_gd_04","fn_occ_27_1024_00_primary","directly_supports","0.4630","0.5029","0.4896","0.4919","0.1513","0.3407","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.8096","reviewed_primary_task_function_edge"
"occ_27_1024_00","task_occ_27_1024_00_jd_gd2_01","fn_occ_27_1024_00_brand_system_stewardship","directly_supports","0.4677","0.4847","0.5742","0.5040","0.1518","0.3656","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.7756","reviewed_multi_anchor_task_function_edge"
"occ_27_1024_00","task_occ_27_1024_00_jd_gd2_01","fn_occ_27_1024_00_primary","directly_supports","0.5323","0.4933","0.5101","0.4680","0.1582","0.3502","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.7846","reviewed_primary_task_function_edge"
"occ_27_1024_00","task_occ_27_1024_00_jd_gd2_02","fn_occ_27_1024_00_brand_system_stewardship","directly_supports","0.5402","0.5908","0.5654","0.6047","0.1590","0.4371","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.8276","reviewed_multi_anchor_task_function_edge"
"occ_27_1024_00","task_occ_27_1024_00_jd_gd2_02","fn_occ_27_1024_00_primary","directly_supports","0.4598","0.5487","0.4723","0.5687","0.1510","0.3948","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.8366","reviewed_primary_task_function_edge"
